Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
21/07/2017,16:00:00,22.64247,V ugm-3
21/07/2017,17:00:00,36.22795,V ugm-3
21/07/2017,18:00:00,64.89235,V ugm-3
21/07/2017,19:00:00,52.0295,V ugm-3
21/07/2017,20:00:00,34.49363,V ugm-3
21/07/2017,21:00:00,20.4264,V ugm-3
21/07/2017,22:00:00,37.43234,V ugm-3
21/07/2017,23:00:00,40.90097,V ugm-3
21/07/2017,24:00:00,30.8323,V ugm-3
22/07/2017,01:00:00,14.16696,V ugm-3
22/07/2017,02:00:00,40.76221,V ugm-3
22/07/2017,03:00:00,30.13699,V ugm-3
22/07/2017,04:00:00,78.91641,V ugm-3
22/07/2017,05:00:00,64.66895,V ugm-3
22/07/2017,06:00:00,23.81015,V ugm-3
22/07/2017,07:00:00,44.964,V ugm-3
22/07/2017,08:00:00,30.33017,V ugm-3
22/07/2017,09:00:00,17.86969,V ugm-3
22/07/2017,10:00:00,21.97489,V ugm-3
22/07/2017,11:00:00,19.0288,V ugm-3
22/07/2017,12:00:00,18.78732,V ugm-3
22/07/2017,13:00:00,20.57429,V ugm-3
22/07/2017,14:00:00,19.51177,V ugm-3
22/07/2017,15:00:00,23.90675,V ugm-3
22/07/2017,16:00:00,24.29312,V ugm-3
22/07/2017,17:00:00,18.25606,V ugm-3
22/07/2017,18:00:00,17.82139,V ugm-3
22/07/2017,19:00:00,18.73903,V ugm-3
22/07/2017,20:00:00,19.1254,V ugm-3
22/07/2017,21:00:00,32.6967,V ugm-3
22/07/2017,22:00:00,38.29909,V ugm-3
22/07/2017,23:00:00,55.58922,V ugm-3
22/07/2017,24:00:00,71.72023,V ugm-3
23/07/2017,01:00:00,96.18932,V ugm-3
23/07/2017,02:00:00,48.90162,V ugm-3
23/07/2017,03:00:00,22.36886,V ugm-3
23/07/2017,04:00:00,35.58682,V ugm-3
23/07/2017,05:00:00,24.35397,V ugm-3
23/07/2017,06:00:00,29.1473,V ugm-3
23/07/2017,07:00:00,20.38374,V ugm-3
23/07/2017,08:00:00,21.06159,V ugm-3
23/07/2017,09:00:00,27.88845,V ugm-3
23/07/2017,10:00:00,29.00205,V ugm-3
23/07/2017,11:00:00,23.0467,V ugm-3
23/07/2017,12:00:00,14.81574,V ugm-3
23/07/2017,13:00:00,15.39675,V ugm-3
23/07/2017,14:00:00,14.28315,V ugm-3
23/07/2017,15:00:00,11.71702,V ugm-3
23/07/2017,16:00:00,14.57365,V ugm-3
23/07/2017,17:00:00,26.48434,V ugm-3
23/07/2017,18:00:00,26.48434,V ugm-3
23/07/2017,19:00:00,31.85868,V ugm-3
23/07/2017,20:00:00,41.83267,V ugm-3
23/07/2017,21:00:00,36.26466,V ugm-3
23/07/2017,22:00:00,23.8698,V ugm-3
23/07/2017,23:00:00,21.35209,V ugm-3
23/07/2017,24:00:00,25.75808,V ugm-3
24/07/2017,01:00:00,12.2964,V ugm-3
24/07/2017,02:00:00,7.47492,V ugm-3
24/07/2017,03:00:00,5.4363,V ugm-3
24/07/2017,04:00:00,5.09654,V ugm-3
24/07/2017,05:00:00,9.465,V ugm-3
24/07/2017,06:00:00,16.21184,V ugm-3
24/07/2017,07:00:00,22.81306,V ugm-3
24/07/2017,08:00:00,22.71599,V ugm-3
24/07/2017,09:00:00,16.05004,V ugm-3
24/07/2017,10:00:00,15.72645,V ugm-3
24/07/2017,11:00:00,12.95976,V ugm-3
24/07/2017,12:00:00,12.71707,V ugm-3
24/07/2017,13:00:00,11.98899,V ugm-3
24/07/2017,14:00:00,11.01822,V ugm-3
24/07/2017,15:00:00,14.17322,V ugm-3
24/07/2017,16:00:00,16.06622,V ugm-3
24/07/2017,17:00:00,14.36738,V ugm-3
24/07/2017,18:00:00,21.16276,V ugm-3
24/07/2017,19:00:00,20.24053,V ugm-3
24/07/2017,20:00:00,21.40545,V ugm-3
24/07/2017,21:00:00,18.4446,V ugm-3
24/07/2017,22:00:00,20.5803,V ugm-3
24/07/2017,23:00:00,15.62938,V ugm-3
24/07/2017,24:00:00,16.64868,V ugm-3
25/07/2017,01:00:00,15.76565,V ugm-3
25/07/2017,02:00:00,16.00895,V ugm-3
25/07/2017,03:00:00,17.17678,V ugm-3
25/07/2017,04:00:00,57.5641,V ugm-3
25/07/2017,05:00:00,117.65848,V ugm-3
25/07/2017,06:00:00,149.5304,V ugm-3
25/07/2017,07:00:00,161.93855,V ugm-3
25/07/2017,08:00:00,61.89478,V ugm-3
25/07/2017,09:00:00,19.51243,V ugm-3
25/07/2017,10:00:00,19.60975,V ugm-3
25/07/2017,11:00:00,30.60678,V ugm-3
25/07/2017,12:00:00,17.37141,V ugm-3
25/07/2017,13:00:00,13.28402,V ugm-3
25/07/2017,14:00:00,12.35949,V ugm-3
25/07/2017,15:00:00,15.32772,V ugm-3
25/07/2017,16:00:00,13.52732,V ugm-3
25/07/2017,17:00:00,15.81431,V ugm-3
25/07/2017,18:00:00,14.74381,V ugm-3
25/07/2017,19:00:00,15.91163,V ugm-3
25/07/2017,20:00:00,16.98214,V ugm-3
25/07/2017,21:00:00,19.9017,V ugm-3
25/07/2017,22:00:00,15.71699,V ugm-3
25/07/2017,23:00:00,18.44192,V ugm-3
25/07/2017,24:00:00,25.44888,V ugm-3
26/07/2017,01:00:00,14.50404,V ugm-3
26/07/2017,02:00:00,32.92678,V ugm-3
26/07/2017,03:00:00,29.26825,V ugm-3
26/07/2017,04:00:00,19.36582,V ugm-3
26/07/2017,05:00:00,29.46337,V ugm-3
26/07/2017,06:00:00,24.63411,V ugm-3
26/07/2017,07:00:00,37.56092,V ugm-3
26/07/2017,08:00:00,45.5609,V ugm-3
26/07/2017,09:00:00,41.36579,V ugm-3
26/07/2017,10:00:00,35.99994,V ugm-3
26/07/2017,11:00:00,22.24387,V ugm-3
26/07/2017,12:00:00,18.09753,V ugm-3
26/07/2017,13:00:00,19.51217,V ugm-3
26/07/2017,14:00:00,16.53656,V ugm-3
26/07/2017,15:00:00,10.97559,V ugm-3
26/07/2017,16:00:00,8.78047,V ugm-3
26/07/2017,17:00:00,13.56095,V ugm-3
26/07/2017,18:00:00,9.75608,V ugm-3
26/07/2017,19:00:00,7.31706,V ugm-3
26/07/2017,20:00:00,7.02438,V ugm-3
26/07/2017,21:00:00,5.56097,V ugm-3
26/07/2017,22:00:00,5.95121,V ugm-3
26/07/2017,23:00:00,3.90243,V ugm-3
26/07/2017,24:00:00,4.04877,V ugm-3
27/07/2017,01:00:00,3.32529,V ugm-3
27/07/2017,02:00:00,4.25442,V ugm-3
27/07/2017,03:00:00,5.52586,V ugm-3
27/07/2017,04:00:00,8.26434,V ugm-3
27/07/2017,05:00:00,9.82918,V ugm-3
27/07/2017,06:00:00,20.09847,V ugm-3
27/07/2017,07:00:00,32.76394,V ugm-3
27/07/2017,08:00:00,33.35075,V ugm-3
27/07/2017,09:00:00,37.84968,V ugm-3
27/07/2017,10:00:00,23.57047,V ugm-3
27/07/2017,11:00:00,16.62648,V ugm-3
27/07/2017,12:00:00,18.58253,V ugm-3
27/07/2017,13:00:00,18.53363,V ugm-3
27/07/2017,14:00:00,14.23031,V ugm-3
27/07/2017,15:00:00,13.888,V ugm-3
27/07/2017,16:00:00,14.32811,V ugm-3
27/07/2017,17:00:00,17.75121,V ugm-3
27/07/2017,18:00:00,16.72428,V ugm-3
27/07/2017,19:00:00,16.82208,V ugm-3
27/07/2017,20:00:00,14.96383,V ugm-3
27/07/2017,21:00:00,25.57543,V ugm-3
27/07/2017,22:00:00,20.34298,V ugm-3
27/07/2017,23:00:00,17.94681,V ugm-3
27/07/2017,24:00:00,8.80225,V ugm-3
28/07/2017,01:00:00,6.9285,V ugm-3
28/07/2017,02:00:00,4.46104,V ugm-3
28/07/2017,03:00:00,3.87277,V ugm-3
28/07/2017,04:00:00,5.29442,V ugm-3
28/07/2017,05:00:00,8.72598,V ugm-3
28/07/2017,06:00:00,17.84415,V ugm-3
28/07/2017,07:00:00,32.10966,V ugm-3
28/07/2017,08:00:00,28.82516,V ugm-3
28/07/2017,09:00:00,23.08954,V ugm-3
28/07/2017,10:00:00,20.88354,V ugm-3
28/07/2017,11:00:00,22.45225,V ugm-3
28/07/2017,12:00:00,24.16804,V ugm-3
28/07/2017,13:00:00,23.82488,V ugm-3
28/07/2017,14:00:00,24.85435,V ugm-3
28/07/2017,15:00:00,24.3151,V ugm-3
28/07/2017,16:00:00,35.83536,V ugm-3
28/07/2017,17:00:00,35.59025,V ugm-3
28/07/2017,18:00:00,18.04024,V ugm-3
28/07/2017,19:00:00,11.12808,V ugm-3
28/07/2017,20:00:00,10.49079,V ugm-3
28/07/2017,21:00:00,13.82431,V ugm-3
28/07/2017,22:00:00,15.44205,V ugm-3
28/07/2017,23:00:00,9.51034,V ugm-3
28/07/2017,24:00:00,10.09861,V ugm-3
29/07/2017,01:00:00,10.28735,V ugm-3
29/07/2017,02:00:00,9.09152,V ugm-3
29/07/2017,03:00:00,10.46754,V ugm-3
29/07/2017,04:00:00,6.83093,V ugm-3
29/07/2017,05:00:00,8.10866,V ugm-3
29/07/2017,06:00:00,13.17042,V ugm-3
29/07/2017,07:00:00,13.711,V ugm-3
29/07/2017,08:00:00,16.16817,V ugm-3
29/07/2017,09:00:00,19.31335,V ugm-3
29/07/2017,10:00:00,21.03337,V ugm-3
29/07/2017,11:00:00,17.59333,V ugm-3
29/07/2017,12:00:00,17.98647,V ugm-3
29/07/2017,13:00:00,18.67448,V ugm-3
29/07/2017,14:00:00,23.24482,V ugm-3
29/07/2017,15:00:00,23.09739,V ugm-3
29/07/2017,16:00:00,19.55906,V ugm-3
29/07/2017,17:00:00,23.39225,V ugm-3
29/07/2017,18:00:00,30.46889,V ugm-3
29/07/2017,19:00:00,29.92832,V ugm-3
29/07/2017,20:00:00,32.72949,V ugm-3
29/07/2017,21:00:00,20.3945,V ugm-3
29/07/2017,22:00:00,42.16502,V ugm-3
29/07/2017,23:00:00,39.26556,V ugm-3
29/07/2017,24:00:00,24.76826,V ugm-3
30/07/2017,01:00:00,16.55283,V ugm-3
30/07/2017,02:00:00,21.77485,V ugm-3
30/07/2017,03:00:00,14.87784,V ugm-3
30/07/2017,04:00:00,12.36536,V ugm-3
30/07/2017,05:00:00,14.87784,V ugm-3
30/07/2017,06:00:00,17.48885,V ugm-3
30/07/2017,07:00:00,16.50356,V ugm-3
30/07/2017,08:00:00,13.64623,V ugm-3
30/07/2017,09:00:00,15.91239,V ugm-3
30/07/2017,10:00:00,19.26237,V ugm-3
30/07/2017,11:00:00,13.30138,V ugm-3
30/07/2017,12:00:00,10.14846,V ugm-3
30/07/2017,13:00:00,14.13887,V ugm-3
30/07/2017,14:00:00,15.86312,V ugm-3
30/07/2017,15:00:00,14.2374,V ugm-3
30/07/2017,16:00:00,15.32122,V ugm-3
30/07/2017,17:00:00,12.90726,V ugm-3
30/07/2017,18:00:00,13.39991,V ugm-3
30/07/2017,19:00:00,14.77931,V ugm-3
30/07/2017,20:00:00,13.99108,V ugm-3
30/07/2017,21:00:00,17.34106,V ugm-3
30/07/2017,22:00:00,19.9028,V ugm-3
30/07/2017,23:00:00,16.89768,V ugm-3
30/07/2017,24:00:00,11.18301,V ugm-3
31/07/2017,01:00:00,6.8481,V ugm-3
31/07/2017,02:00:00,8.14858,V ugm-3
31/07/2017,03:00:00,7.01272,V ugm-3
31/07/2017,04:00:00,8.24735,V ugm-3
31/07/2017,05:00:00,12.1488,V ugm-3
31/07/2017,06:00:00,22.22341,V ugm-3
31/07/2017,07:00:00,27.21133,V ugm-3
31/07/2017,08:00:00,34.47098,V ugm-3
31/07/2017,09:00:00,26.51993,V ugm-3
31/07/2017,10:00:00,21.43324,V ugm-3
31/07/2017,11:00:00,21.03816,V ugm-3
31/07/2017,12:00:00,19.5566,V ugm-3
31/07/2017,13:00:00,19.16152,V ugm-3
31/07/2017,14:00:00,19.80353,V ugm-3
31/07/2017,15:00:00,15.55639,V ugm-3
31/07/2017,16:00:00,20.59369,V ugm-3
31/07/2017,17:00:00,17.67996,V ugm-3
31/07/2017,18:00:00,17.8775,V ugm-3
31/07/2017,19:00:00,22.02587,V ugm-3
31/07/2017,20:00:00,20.54431,V ugm-3
31/07/2017,21:00:00,30.96462,V ugm-3
31/07/2017,22:00:00,22.71726,V ugm-3
31/07/2017,23:00:00,17.97627,V ugm-3
31/07/2017,24:00:00,24.84083,V ugm-3
01/08/2017,01:00:00,40.19915,V ugm-3
01/08/2017,02:00:00,13.16869,V ugm-3
01/08/2017,03:00:00,24.9512,V ugm-3
01/08/2017,04:00:00,29.80282,V ugm-3
01/08/2017,05:00:00,39.25853,V ugm-3
01/08/2017,06:00:00,105.99308,V ugm-3
01/08/2017,07:00:00,61.28885,V ugm-3
01/08/2017,08:00:00,27.67405,V ugm-3
01/08/2017,09:00:00,21.68378,V ugm-3
01/08/2017,10:00:00,17.07969,V ugm-3
01/08/2017,11:00:00,19.30747,V ugm-3
01/08/2017,12:00:00,20.99069,V ugm-3
01/08/2017,13:00:00,16.98067,V ugm-3
01/08/2017,14:00:00,20.19859,V ugm-3
01/08/2017,15:00:00,16.73314,V ugm-3
01/08/2017,16:00:00,17.27771,V ugm-3
01/08/2017,17:00:00,19.05994,V ugm-3
01/08/2017,18:00:00,17.67376,V ugm-3
01/08/2017,19:00:00,19.30747,V ugm-3
01/08/2017,20:00:00,18.31735,V ugm-3
01/08/2017,21:00:00,19.10945,V ugm-3
01/08/2017,22:00:00,26.13935,V ugm-3
01/08/2017,23:00:00,26.23836,V ugm-3
01/08/2017,24:00:00,13.76276,V ugm-3
02/08/2017,01:00:00,9.1976,V ugm-3
02/08/2017,02:00:00,5.50863,V ugm-3
02/08/2017,03:00:00,6.25304,V ugm-3
02/08/2017,04:00:00,7.49373,V ugm-3
02/08/2017,05:00:00,34.59025,V ugm-3
02/08/2017,06:00:00,28.08907,V ugm-3
02/08/2017,07:00:00,23.07671,V ugm-3
02/08/2017,08:00:00,25.90547,V ugm-3
02/08/2017,09:00:00,22.58043,V ugm-3
02/08/2017,10:00:00,22.48118,V ugm-3
02/08/2017,11:00:00,25.95509,V ugm-3
02/08/2017,12:00:00,30.71932,V ugm-3
02/08/2017,13:00:00,36.42646,V ugm-3
02/08/2017,14:00:00,30.66969,V ugm-3
02/08/2017,15:00:00,30.71932,V ugm-3
02/08/2017,16:00:00,26.6995,V ugm-3
02/08/2017,17:00:00,28.18832,V ugm-3
02/08/2017,18:00:00,25.21068,V ugm-3
02/08/2017,19:00:00,12.85348,V ugm-3
02/08/2017,20:00:00,12.40683,V ugm-3
02/08/2017,21:00:00,13.94528,V ugm-3
02/08/2017,22:00:00,9.32994,V ugm-3
02/08/2017,23:00:00,8.48627,V ugm-3
02/08/2017,24:00:00,6.65006,V ugm-3
03/08/2017,01:00:00,4.51052,V ugm-3
03/08/2017,02:00:00,3.13414,V ugm-3
03/08/2017,03:00:00,2.33817,V ugm-3
03/08/2017,04:00:00,2.43767,V ugm-3
03/08/2017,05:00:00,5.27332,V ugm-3
03/08/2017,06:00:00,13.3823,V ugm-3
03/08/2017,07:00:00,23.82944,V ugm-3
03/08/2017,08:00:00,27.06309,V ugm-3
03/08/2017,09:00:00,22.38674,V ugm-3
03/08/2017,10:00:00,17.31242,V ugm-3
03/08/2017,11:00:00,16.86468,V ugm-3
03/08/2017,12:00:00,15.42198,V ugm-3
03/08/2017,13:00:00,16.1682,V ugm-3
03/08/2017,14:00:00,15.96921,V ugm-3
03/08/2017,15:00:00,15.07374,V ugm-3
03/08/2017,16:00:00,17.46166,V ugm-3
03/08/2017,17:00:00,16.56619,V ugm-3
03/08/2017,18:00:00,16.2677,V ugm-3
03/08/2017,19:00:00,15.47173,V ugm-3
03/08/2017,20:00:00,14.62601,V ugm-3
03/08/2017,21:00:00,16.01896,V ugm-3
03/08/2017,22:00:00,16.76518,V ugm-3
03/08/2017,23:00:00,16.56619,V ugm-3
03/08/2017,24:00:00,13.33255,V ugm-3
04/08/2017,01:00:00,7.18118,V ugm-3
04/08/2017,02:00:00,6.08406,V ugm-3
04/08/2017,03:00:00,5.38589,V ugm-3
04/08/2017,04:00:00,5.43576,V ugm-3
04/08/2017,05:00:00,7.82948,V ugm-3
04/08/2017,06:00:00,15.80857,V ugm-3
04/08/2017,07:00:00,35.80616,V ugm-3
04/08/2017,08:00:00,39.99518,V ugm-3
04/08/2017,09:00:00,43.23669,V ugm-3
04/08/2017,10:00:00,30.42028,V ugm-3
04/08/2017,11:00:00,33.16309,V ugm-3
04/08/2017,12:00:00,20.29681,V ugm-3
04/08/2017,13:00:00,16.30726,V ugm-3
04/08/2017,14:00:00,16.20753,V ugm-3
04/08/2017,15:00:00,16.50674,V ugm-3
04/08/2017,16:00:00,16.407,V ugm-3
04/08/2017,17:00:00,15.45949,V ugm-3
04/08/2017,18:00:00,18.70099,V ugm-3
04/08/2017,19:00:00,19.00021,V ugm-3
04/08/2017,20:00:00,21.49367,V ugm-3
04/08/2017,21:00:00,25.63282,V ugm-3
04/08/2017,22:00:00,25.78243,V ugm-3
04/08/2017,23:00:00,20.94511,V ugm-3
04/08/2017,24:00:00,23.53831,V ugm-3
05/08/2017,01:00:00,14.66382,V ugm-3
05/08/2017,02:00:00,11.99767,V ugm-3
05/08/2017,03:00:00,13.49738,V ugm-3
05/08/2017,04:00:00,14.79713,V ugm-3
05/08/2017,05:00:00,23.59542,V ugm-3
05/08/2017,06:00:00,28.59445,V ugm-3
05/08/2017,07:00:00,31.89381,V ugm-3
05/08/2017,08:00:00,16.74675,V ugm-3
05/08/2017,09:00:00,13.04747,V ugm-3
05/08/2017,10:00:00,12.69754,V ugm-3
05/08/2017,11:00:00,13.59736,V ugm-3
05/08/2017,12:00:00,15.24704,V ugm-3
05/08/2017,13:00:00,15.34702,V ugm-3
05/08/2017,14:00:00,13.74733,V ugm-3
05/08/2017,15:00:00,16.69676,V ugm-3
05/08/2017,16:00:00,11.04786,V ugm-3
05/08/2017,17:00:00,13.94729,V ugm-3
05/08/2017,18:00:00,19.49621,V ugm-3
05/08/2017,19:00:00,15.99689,V ugm-3
05/08/2017,20:00:00,16.74675,V ugm-3
05/08/2017,21:00:00,25.54504,V ugm-3
05/08/2017,22:00:00,28.3445,V ugm-3
05/08/2017,23:00:00,23.49544,V ugm-3
05/08/2017,24:00:00,28.94438,V ugm-3
06/08/2017,01:00:00,23.85297,V ugm-3
06/08/2017,02:00:00,24.00331,V ugm-3
06/08/2017,03:00:00,27.1102,V ugm-3
06/08/2017,04:00:00,123.82498,V ugm-3
06/08/2017,05:00:00,115.0054,V ugm-3
06/08/2017,06:00:00,52.51663,V ugm-3
06/08/2017,07:00:00,13.7806,V ugm-3
06/08/2017,08:00:00,7.51669,V ugm-3
06/08/2017,09:00:00,9.02003,V ugm-3
06/08/2017,10:00:00,8.66925,V ugm-3
06/08/2017,11:00:00,9.42092,V ugm-3
06/08/2017,12:00:00,8.81959,V ugm-3
06/08/2017,13:00:00,10.12248,V ugm-3
06/08/2017,14:00:00,8.51892,V ugm-3
06/08/2017,15:00:00,10.27281,V ugm-3
06/08/2017,16:00:00,9.27059,V ugm-3
06/08/2017,17:00:00,10.52337,V ugm-3
06/08/2017,18:00:00,13.63027,V ugm-3
06/08/2017,19:00:00,14.6325,V ugm-3
06/08/2017,20:00:00,17.93984,V ugm-3
06/08/2017,21:00:00,15.5345,V ugm-3
06/08/2017,22:00:00,15.88528,V ugm-3
06/08/2017,23:00:00,11.07459,V ugm-3
06/08/2017,24:00:00,6.81513,V ugm-3
07/08/2017,01:00:00,4.68835,V ugm-3
07/08/2017,02:00:00,5.67625,V ugm-3
07/08/2017,03:00:00,4.87253,V ugm-3
07/08/2017,04:00:00,5.22416,V ugm-3
07/08/2017,05:00:00,7.48461,V ugm-3
07/08/2017,06:00:00,18.03339,V ugm-3
07/08/2017,07:00:00,36.87049,V ugm-3
07/08/2017,08:00:00,49.57925,V ugm-3
07/08/2017,09:00:00,25.46776,V ugm-3
07/08/2017,10:00:00,23.55894,V ugm-3
07/08/2017,11:00:00,23.00638,V ugm-3
07/08/2017,12:00:00,17.48083,V ugm-3
07/08/2017,13:00:00,17.2799,V ugm-3
07/08/2017,14:00:00,13.76364,V ugm-3
07/08/2017,15:00:00,13.21109,V ugm-3
07/08/2017,16:00:00,17.22967,V ugm-3
07/08/2017,17:00:00,15.52177,V ugm-3
07/08/2017,18:00:00,20.59523,V ugm-3
07/08/2017,19:00:00,22.30313,V ugm-3
07/08/2017,20:00:00,24.86498,V ugm-3
07/08/2017,21:00:00,21.70034,V ugm-3
07/08/2017,22:00:00,28.18031,V ugm-3
07/08/2017,23:00:00,26.57287,V ugm-3
07/08/2017,24:00:00,15.67247,V ugm-3
08/08/2017,01:00:00,12.68902,V ugm-3
08/08/2017,02:00:00,9.61747,V ugm-3
08/08/2017,03:00:00,7.15016,V ugm-3
08/08/2017,04:00:00,8.66076,V ugm-3
08/08/2017,05:00:00,13.69609,V ugm-3
08/08/2017,06:00:00,16.56622,V ugm-3
08/08/2017,07:00:00,25.5291,V ugm-3
08/08/2017,08:00:00,29.45666,V ugm-3
08/08/2017,09:00:00,27.24112,V ugm-3
08/08/2017,10:00:00,19.03353,V ugm-3
08/08/2017,11:00:00,12.3869,V ugm-3
08/08/2017,12:00:00,17.32152,V ugm-3
08/08/2017,13:00:00,21.75261,V ugm-3
08/08/2017,14:00:00,17.57329,V ugm-3
08/08/2017,15:00:00,16.36481,V ugm-3
08/08/2017,16:00:00,18.53,V ugm-3
08/08/2017,17:00:00,28.85242,V ugm-3
08/08/2017,18:00:00,27.94606,V ugm-3
08/08/2017,19:00:00,23.61568,V ugm-3
08/08/2017,20:00:00,22.65897,V ugm-3
08/08/2017,21:00:00,23.21285,V ugm-3
08/08/2017,22:00:00,25.27734,V ugm-3
08/08/2017,23:00:00,18.68106,V ugm-3
08/08/2017,24:00:00,12.73938,V ugm-3
09/08/2017,01:00:00,10.02755,V ugm-3
09/08/2017,02:00:00,6.96545,V ugm-3
09/08/2017,03:00:00,4.99695,V ugm-3
09/08/2017,04:00:00,5.40075,V ugm-3
09/08/2017,05:00:00,6.41023,V ugm-3
09/08/2017,06:00:00,10.65007,V ugm-3
09/08/2017,07:00:00,18.92784,V ugm-3
09/08/2017,08:00:00,18.97832,V ugm-3
09/08/2017,09:00:00,18.97832,V ugm-3
09/08/2017,10:00:00,20.79539,V ugm-3
09/08/2017,11:00:00,21.90583,V ugm-3
09/08/2017,12:00:00,20.49255,V ugm-3
09/08/2017,13:00:00,19.63448,V ugm-3
09/08/2017,14:00:00,18.12026,V ugm-3
09/08/2017,15:00:00,15.04133,V ugm-3
09/08/2017,16:00:00,12.36619,V ugm-3
09/08/2017,17:00:00,16.20223,V ugm-3
09/08/2017,18:00:00,17.71646,V ugm-3
09/08/2017,19:00:00,16.40413,V ugm-3
09/08/2017,20:00:00,18.77642,V ugm-3
09/08/2017,21:00:00,16.95935,V ugm-3
09/08/2017,22:00:00,11.86145,V ugm-3
09/08/2017,23:00:00,9.33774,V ugm-3
09/08/2017,24:00:00,6.15786,V ugm-3
10/08/2017,01:00:00,7.8254,V ugm-3
10/08/2017,02:00:00,11.28274,V ugm-3
10/08/2017,03:00:00,9.76488,V ugm-3
10/08/2017,04:00:00,12.54762,V ugm-3
10/08/2017,05:00:00,15.38095,V ugm-3
10/08/2017,06:00:00,28.83929,V ugm-3
10/08/2017,07:00:00,35.16369,V ugm-3
10/08/2017,08:00:00,30.45833,V ugm-3
10/08/2017,09:00:00,20.84524,V ugm-3
10/08/2017,10:00:00,14.52083,V ugm-3
10/08/2017,11:00:00,No data,V ugm-3
10/08/2017,12:00:00,13.8631,V ugm-3
10/08/2017,13:00:00,11.33333,V ugm-3
10/08/2017,14:00:00,10.92857,V ugm-3
10/08/2017,15:00:00,16.24107,V ugm-3
10/08/2017,16:00:00,16.74702,V ugm-3
10/08/2017,17:00:00,18.31548,V ugm-3
10/08/2017,18:00:00,20.08631,V ugm-3
10/08/2017,19:00:00,24.13393,V ugm-3
10/08/2017,20:00:00,27.92857,V ugm-3
10/08/2017,21:00:00,25.80357,V ugm-3
10/08/2017,22:00:00,23.57738,V ugm-3
10/08/2017,23:00:00,30.55952,V ugm-3
10/08/2017,24:00:00,31.16667,V ugm-3
11/08/2017,01:00:00,27.04416,V ugm-3
11/08/2017,02:00:00,18.34654,V ugm-3
11/08/2017,03:00:00,49.53566,V ugm-3
11/08/2017,04:00:00,35.3171,V ugm-3
11/08/2017,05:00:00,87.55378,V ugm-3
11/08/2017,06:00:00,115.48129,V ugm-3
11/08/2017,07:00:00,90.50961,V ugm-3
11/08/2017,08:00:00,70.53226,V ugm-3
11/08/2017,09:00:00,20.89467,V ugm-3
11/08/2017,10:00:00,19.97735,V ugm-3
11/08/2017,11:00:00,19.46772,V ugm-3
11/08/2017,12:00:00,21.50623,V ugm-3
11/08/2017,13:00:00,18.19366,V ugm-3
11/08/2017,14:00:00,25.2265,V ugm-3
11/08/2017,15:00:00,30.22083,V ugm-3
11/08/2017,16:00:00,27.6727,V ugm-3
11/08/2017,17:00:00,21.4043,V ugm-3
11/08/2017,18:00:00,27.265,V ugm-3
11/08/2017,19:00:00,29.8641,V ugm-3
11/08/2017,20:00:00,32.05549,V ugm-3
11/08/2017,21:00:00,31.74971,V ugm-3
11/08/2017,22:00:00,33.99206,V ugm-3
11/08/2017,23:00:00,17.98981,V ugm-3
11/08/2017,24:00:00,7.38958,V ugm-3
12/08/2017,01:00:00,6.91244,V ugm-3
12/08/2017,02:00:00,7.13487,V ugm-3
12/08/2017,03:00:00,3.38778,V ugm-3
12/08/2017,04:00:00,5.95428,V ugm-3
12/08/2017,05:00:00,10.52265,V ugm-3
12/08/2017,06:00:00,15.14235,V ugm-3
12/08/2017,07:00:00,15.80964,V ugm-3
12/08/2017,08:00:00,11.49792,V ugm-3
12/08/2017,09:00:00,10.57398,V ugm-3
12/08/2017,10:00:00,12.88383,V ugm-3
12/08/2017,11:00:00,9.95802,V ugm-3
12/08/2017,12:00:00,10.06068,V ugm-3
12/08/2017,13:00:00,10.93329,V ugm-3
12/08/2017,14:00:00,12.8325,V ugm-3
12/08/2017,15:00:00,15.34767,V ugm-3
12/08/2017,16:00:00,16.68225,V ugm-3
12/08/2017,17:00:00,16.01496,V ugm-3
12/08/2017,18:00:00,20.27535,V ugm-3
12/08/2017,19:00:00,17.29821,V ugm-3
12/08/2017,20:00:00,16.63092,V ugm-3
12/08/2017,21:00:00,16.88757,V ugm-3
12/08/2017,22:00:00,21.71259,V ugm-3
12/08/2017,23:00:00,35.36637,V ugm-3
12/08/2017,24:00:00,34.13445,V ugm-3
13/08/2017,01:00:00,38.60071,V ugm-3
13/08/2017,02:00:00,33.03462,V ugm-3
13/08/2017,03:00:00,121.12696,V ugm-3
13/08/2017,04:00:00,70.9288,V ugm-3
13/08/2017,05:00:00,81.88865,V ugm-3
13/08/2017,06:00:00,82.97429,V ugm-3
13/08/2017,07:00:00,87.11008,V ugm-3
13/08/2017,08:00:00,67.0515,V ugm-3
13/08/2017,09:00:00,11.8904,V ugm-3
13/08/2017,10:00:00,9.61571,V ugm-3
13/08/2017,11:00:00,9.51232,V ugm-3
13/08/2017,12:00:00,10.64966,V ugm-3
13/08/2017,13:00:00,9.8225,V ugm-3
13/08/2017,14:00:00,9.40892,V ugm-3
13/08/2017,15:00:00,9.20213,V ugm-3
13/08/2017,16:00:00,12.35567,V ugm-3
13/08/2017,17:00:00,11.32173,V ugm-3
13/08/2017,18:00:00,15.35412,V ugm-3
13/08/2017,19:00:00,19.645,V ugm-3
